index,pi0,kra5,kra50
506,17.71,17.71,17.71
507,17.745,17.745,17.745
508,17.78,17.78,17.78
509,17.815,17.815,17.815
510,17.85,17.85,17.85
511,17.885,17.885,17.885
512,17.92,17.92,17.92
513,17.955000000000002,17.955000000000002,17.955000000000002
514,17.990000000000002,17.990000000000002,17.990000000000002
515,18.025000000000002,18.025000000000002,18.025000000000002
516,18.060000000000002,18.060000000000002,18.060000000000002
517,18.095000000000002,18.095000000000002,18.095000000000002
518,18.130000000000003,18.130000000000003,18.130000000000003
519,18.165000000000003,18.165000000000003,18.165000000000003
520,18.200000000000003,18.200000000000003,18.200000000000003
521,18.235000000000003,18.235000000000003,18.235000000000003
522,18.270000000000003,18.270000000000003,18.270000000000003
523,18.305000000000003,18.305000000000003,18.305000000000003
524,18.340000000000003,18.340000000000003,18.340000000000003
525,18.375,18.375,18.375
526,18.41,18.41,18.41
527,18.445,18.445,18.445
528,18.48,18.48,18.48
529,18.515,18.515,18.515
530,18.55,18.55,18.55
531,18.585,18.585,18.585
532,18.62,18.62,18.62
533,18.655,18.655,18.655
534,18.69,18.69,18.69
535,18.725,18.725,18.725
536,18.76,18.76,18.76
537,18.795,18.795,18.795
538,18.830000000000002,18.830000000000002,18.830000000000002
539,18.865000000000002,18.865000000000002,18.865000000000002
540,18.900000000000002,18.900000000000002,18.900000000000002
541,18.935000000000002,18.935000000000002,18.935000000000002
542,18.970000000000002,18.970000000000002,18.970000000000002
543,19.005000000000003,19.005000000000003,19.005000000000003
544,19.040000000000003,19.040000000000003,19.040000000000003
545,19.075000000000003,19.075000000000003,19.075000000000003
546,19.110000000000003,19.110000000000003,19.110000000000003
547,19.145000000000003,19.145000000000003,19.145000000000003
548,19.180000000000003,19.180000000000003,19.180000000000003
549,19.215000000000003,19.215000000000003,19.215000000000003
550,19.250000000000004,19.250000000000004,19.250000000000004
551,19.285,19.285,19.285
552,19.32,19.32,19.32
553,19.355,19.355,19.355
554,19.39,19.39,19.39
555,19.425,19.425,19.425
556,19.46,19.46,19.46
557,19.495,19.495,19.495
558,19.53,19.53,19.53
559,19.565,19.565,19.565
560,19.6,19.6,19.6
561,19.635,19.635,19.635
562,19.67,19.67,19.67
563,19.705000000000002,19.705000000000002,19.705000000000002
564,19.740000000000002,19.740000000000002,19.740000000000002
565,19.775000000000002,19.775000000000002,19.775000000000002
566,19.810000000000002,19.810000000000002,19.810000000000002
567,19.845000000000002,19.845000000000002,19.845000000000002
568,19.880000000000003,19.880000000000003,19.880000000000003
569,19.915000000000003,19.915000000000003,19.915000000000003
570,19.950000000000003,19.950000000000003,19.950000000000003
571,19.985000000000003,19.985000000000003,19.985000000000003
572,20.020000000000003,20.020000000000003,20.020000000000003
573,20.055000000000003,20.055000000000003,20.055000000000003
574,20.090000000000003,20.090000000000003,20.090000000000003
575,20.125000000000004,20.125000000000004,20.125000000000004
576,20.160000000000004,20.160000000000004,20.160000000000004
577,20.195,20.195,20.195
578,20.23,20.23,20.23
579,20.265,20.265,20.265
580,20.3,20.3,20.3
581,20.335,20.335,20.335
582,20.37,20.37,20.37
583,20.405,20.405,20.405
584,20.44,20.44,20.44
585,20.475,20.475,20.475
586,20.51,20.51,20.51
587,20.545,20.545,20.545
588,20.580000000000002,20.580000000000002,20.580000000000002
589,20.615000000000002,20.615000000000002,20.615000000000002
590,20.650000000000002,20.650000000000002,20.650000000000002
591,20.685000000000002,20.685000000000002,20.685000000000002
592,20.720000000000002,20.720000000000002,20.720000000000002
593,20.755000000000003,20.755000000000003,20.755000000000003
594,20.790000000000003,20.790000000000003,20.790000000000003
595,20.825000000000003,20.825000000000003,20.825000000000003
596,20.860000000000003,20.860000000000003,20.860000000000003
597,20.895000000000003,20.895000000000003,20.895000000000003
598,20.930000000000003,20.930000000000003,20.930000000000003
599,20.965000000000003,20.965000000000003,20.965000000000003
600,21.000000000000004,21.000000000000004,21.000000000000004
601,21.035000000000004,21.035000000000004,21.035000000000004
602,21.07,21.07,21.07
603,21.105,21.105,21.105
604,21.14,21.14,21.14
605,21.175,21.175,21.175
606,21.21,21.21,21.21
607,21.245,21.245,21.245
608,21.28,21.28,21.28
609,21.315,21.315,21.315
610,21.35,21.35,21.35
611,21.385,21.385,21.385
612,21.42,21.42,21.42
613,21.455000000000002,21.455000000000002,21.455000000000002
614,21.490000000000002,21.490000000000002,21.490000000000002
615,21.525000000000002,21.525000000000002,21.525000000000002
616,21.560000000000002,21.560000000000002,21.560000000000002
617,21.595000000000002,21.595000000000002,21.595000000000002
618,21.630000000000003,21.630000000000003,21.630000000000003
619,21.665000000000003,21.665000000000003,21.665000000000003
620,21.700000000000003,21.700000000000003,21.700000000000003
621,21.735000000000003,21.735000000000003,21.735000000000003
622,21.770000000000003,21.770000000000003,21.770000000000003
623,21.805000000000003,21.805000000000003,21.805000000000003
624,21.840000000000003,21.840000000000003,21.840000000000003
625,21.875000000000004,21.875000000000004,21.875000000000004
626,21.910000000000004,21.910000000000004,21.910000000000004
627,21.945000000000004,21.945000000000004,21.945000000000004
628,21.98,21.98,21.98
629,22.015,22.015,22.015
630,22.05,22.05,22.05
631,22.085,22.085,22.085
632,22.12,22.12,22.12
633,22.155,22.155,22.155
634,22.19,22.19,22.19
635,22.225,22.225,22.225
636,22.26,22.26,22.26
637,22.295,22.295,22.295
638,22.330000000000002,22.330000000000002,22.330000000000002
639,22.365000000000002,22.365000000000002,22.365000000000002
640,22.400000000000002,22.400000000000002,22.400000000000002
641,22.435000000000002,22.435000000000002,22.435000000000002
642,22.470000000000002,22.470000000000002,22.470000000000002
643,22.505000000000003,22.505000000000003,22.505000000000003
644,22.540000000000003,22.540000000000003,22.540000000000003
645,22.575000000000003,22.575000000000003,22.575000000000003
646,22.610000000000003,22.610000000000003,22.610000000000003
647,22.645000000000003,22.645000000000003,22.645000000000003
648,22.680000000000003,22.680000000000003,22.680000000000003
649,22.715000000000003,22.715000000000003,22.715000000000003
650,22.750000000000004,22.750000000000004,22.750000000000004
651,22.785000000000004,22.785000000000004,22.785000000000004
652,22.820000000000004,22.820000000000004,22.820000000000004
653,22.855,22.855,22.855
654,22.89,22.89,22.89
655,22.925,22.925,22.925
656,22.96,22.96,22.96
657,22.995,22.995,22.995
658,23.03,23.03,23.03
659,23.065,23.065,23.065
660,23.1,23.1,23.1
661,23.135,23.135,23.135
662,23.17,23.17,23.17
663,23.205000000000002,23.205000000000002,23.205000000000002
664,23.240000000000002,23.240000000000002,23.240000000000002
665,23.275000000000002,23.275000000000002,23.275000000000002
666,23.310000000000002,23.310000000000002,23.310000000000002
667,23.345000000000002,23.345000000000002,23.345000000000002
668,23.380000000000003,23.380000000000003,23.380000000000003
669,23.415000000000003,23.415000000000003,23.415000000000003
670,23.450000000000003,23.450000000000003,23.450000000000003
671,23.485000000000003,23.485000000000003,23.485000000000003
672,23.520000000000003,23.520000000000003,23.520000000000003
673,23.555000000000003,23.555000000000003,23.555000000000003
674,23.590000000000003,23.590000000000003,23.590000000000003
675,23.625000000000004,23.625000000000004,23.625000000000004
676,23.660000000000004,23.660000000000004,23.660000000000004
677,23.695000000000004,23.695000000000004,23.695000000000004
678,23.730000000000004,23.730000000000004,23.730000000000004
679,23.765,23.765,23.765
680,23.8,23.8,23.8
681,23.835,23.835,23.835
682,23.87,23.87,23.87
683,23.905,23.905,23.905
684,23.94,23.94,23.94
685,23.975,23.975,23.975
686,24.01,24.01,24.01
687,24.045,24.045,24.045
688,24.080000000000002,24.080000000000002,24.080000000000002
689,24.115000000000002,24.115000000000002,24.115000000000002
690,24.150000000000002,24.150000000000002,24.150000000000002
691,24.185000000000002,24.185000000000002,24.185000000000002
692,24.220000000000002,24.220000000000002,24.220000000000002
693,24.255000000000003,24.255000000000003,24.255000000000003
694,24.290000000000003,24.290000000000003,24.290000000000003
695,24.325000000000003,24.325000000000003,24.325000000000003
696,24.360000000000003,24.360000000000003,24.360000000000003
697,24.395000000000003,24.395000000000003,24.395000000000003
698,24.430000000000003,24.430000000000003,24.430000000000003
699,24.465000000000003,24.465000000000003,24.465000000000003
700,24.500000000000004,24.500000000000004,24.500000000000004
701,24.535000000000004,24.535000000000004,24.535000000000004
702,24.570000000000004,24.570000000000004,24.570000000000004
703,24.605000000000004,24.605000000000004,24.605000000000004
704,24.64,24.64,24.64
705,24.675,24.675,24.675
706,24.71,24.71,24.71
707,24.745,24.745,24.745
708,24.78,24.78,24.78
709,24.815,24.815,24.815
710,24.85,24.85,24.85
711,24.885,24.885,24.885
712,24.92,24.92,24.92
713,24.955000000000002,24.955000000000002,24.955000000000002
714,24.990000000000002,24.990000000000002,24.990000000000002
715,25.025000000000002,25.025000000000002,25.025000000000002
716,25.060000000000002,25.060000000000002,25.060000000000002
717,25.095000000000002,25.095000000000002,25.095000000000002
718,25.130000000000003,25.130000000000003,25.130000000000003
719,25.165000000000003,25.165000000000003,25.165000000000003
720,25.200000000000003,25.200000000000003,25.200000000000003
721,25.235000000000003,25.235000000000003,25.235000000000003
722,25.270000000000003,25.270000000000003,25.270000000000003
723,25.305000000000003,25.305000000000003,25.305000000000003
724,25.340000000000003,25.340000000000003,25.340000000000003
725,25.375000000000004,25.375000000000004,25.375000000000004
726,25.410000000000004,25.410000000000004,25.410000000000004
727,25.445000000000004,25.445000000000004,25.445000000000004
728,25.480000000000004,25.480000000000004,25.480000000000004
729,25.515000000000004,25.515000000000004,25.515000000000004
730,25.55,25.55,25.55
731,25.585,25.585,25.585
732,25.62,25.62,25.62
733,25.655,25.655,25.655
734,25.69,25.69,25.69
735,25.725,25.725,25.725
736,25.76,25.76,25.76
737,25.795,25.795,25.795
738,25.830000000000002,25.830000000000002,25.830000000000002
739,25.865000000000002,25.865000000000002,25.865000000000002
740,25.900000000000002,25.900000000000002,25.900000000000002
741,25.935000000000002,25.935000000000002,25.935000000000002
742,25.970000000000002,25.970000000000002,25.970000000000002
743,26.005000000000003,26.005000000000003,26.005000000000003
744,26.040000000000003,26.040000000000003,26.040000000000003
745,26.075000000000003,26.075000000000003,26.075000000000003
746,26.110000000000003,26.110000000000003,26.110000000000003
747,26.145000000000003,26.145000000000003,26.145000000000003
748,26.180000000000003,26.180000000000003,26.180000000000003
749,26.215000000000003,26.215000000000003,26.215000000000003
750,26.250000000000004,26.250000000000004,26.250000000000004
751,26.285000000000004,26.285000000000004,26.285000000000004
752,26.320000000000004,26.320000000000004,26.320000000000004
753,26.355000000000004,26.355000000000004,26.355000000000004
754,26.390000000000004,26.390000000000004,26.390000000000004
755,26.425000000000004,26.425000000000004,26.425000000000004
756,26.46,26.46,26.46
757,26.495,26.495,26.495
758,26.53,26.53,26.53
759,26.565,26.565,26.565
760,26.6,26.6,26.6
761,26.635,26.635,26.635
762,26.67,26.67,26.67
763,26.705000000000002,26.705000000000002,26.705000000000002
764,26.740000000000002,26.740000000000002,26.740000000000002
765,26.775000000000002,26.775000000000002,26.775000000000002
766,26.810000000000002,26.810000000000002,26.810000000000002
767,26.845000000000002,26.845000000000002,26.845000000000002
768,26.880000000000003,26.880000000000003,26.880000000000003
769,26.915000000000003,26.915000000000003,26.915000000000003
770,26.950000000000003,26.950000000000003,26.950000000000003
771,26.985000000000003,26.985000000000003,26.985000000000003
772,27.020000000000003,27.020000000000003,27.020000000000003
773,27.055000000000003,27.055000000000003,27.055000000000003
774,27.090000000000003,27.090000000000003,27.090000000000003
775,27.125000000000004,27.125000000000004,27.125000000000004
776,27.160000000000004,27.160000000000004,27.160000000000004
777,27.195000000000004,27.195000000000004,27.195000000000004
778,27.230000000000004,27.230000000000004,27.230000000000004
779,27.265000000000004,27.265000000000004,27.265000000000004
780,27.300000000000004,27.300000000000004,27.300000000000004
781,27.335,27.335,27.335
782,27.37,27.37,27.37
783,27.405,27.405,27.405
784,27.44,27.44,27.44
785,27.475,27.475,27.475
786,27.51,27.51,27.51
787,27.545,27.545,27.545
788,27.580000000000002,27.580000000000002,27.580000000000002
789,27.615000000000002,27.615000000000002,27.615000000000002
790,27.650000000000002,27.650000000000002,27.650000000000002
791,27.685000000000002,27.685000000000002,27.685000000000002
792,27.720000000000002,27.720000000000002,27.720000000000002
793,27.755000000000003,27.755000000000003,27.755000000000003
794,27.790000000000003,27.790000000000003,27.790000000000003
795,27.825000000000003,27.825000000000003,27.825000000000003
796,27.860000000000003,27.860000000000003,27.860000000000003
797,27.895000000000003,27.895000000000003,27.895000000000003
798,27.930000000000003,27.930000000000003,27.930000000000003
799,27.965000000000003,27.965000000000003,27.965000000000003
800,28.000000000000004,28.000000000000004,28.000000000000004
801,28.035000000000004,28.035000000000004,28.035000000000004
802,28.070000000000004,28.070000000000004,28.070000000000004
803,28.105000000000004,28.105000000000004,28.105000000000004
804,28.140000000000004,28.140000000000004,28.140000000000004
805,28.175000000000004,28.175000000000004,28.175000000000004
806,28.210000000000004,28.210000000000004,28.210000000000004
807,28.245,28.245,28.245
808,28.28,28.28,28.28
809,28.315,28.315,28.315
810,28.35,28.35,28.35
811,28.385,28.385,28.385
812,28.42,28.42,28.42
813,28.455000000000002,28.455000000000002,28.455000000000002
814,28.490000000000002,28.490000000000002,28.490000000000002
815,28.525000000000002,28.525000000000002,28.525000000000002
816,28.560000000000002,28.560000000000002,28.560000000000002
817,28.595000000000002,28.595000000000002,28.595000000000002
818,28.630000000000003,28.630000000000003,28.630000000000003
819,28.665000000000003,28.665000000000003,28.665000000000003
820,28.700000000000003,28.700000000000003,28.700000000000003
821,28.735000000000003,28.735000000000003,28.735000000000003
822,28.770000000000003,28.770000000000003,28.770000000000003
823,28.805000000000003,28.805000000000003,28.805000000000003
824,28.840000000000003,28.840000000000003,28.840000000000003
825,28.875000000000004,28.875000000000004,28.875000000000004
826,28.910000000000004,28.910000000000004,28.910000000000004
827,28.945000000000004,28.945000000000004,28.945000000000004
828,28.980000000000004,28.980000000000004,28.980000000000004
829,29.015000000000004,29.015000000000004,29.015000000000004
830,29.050000000000004,29.050000000000004,29.050000000000004
831,29.085000000000004,29.085000000000004,29.085000000000004
832,29.120000000000005,29.120000000000005,29.120000000000005
833,29.155,29.155,29.155
834,29.19,29.19,29.19
835,29.225,29.225,29.225
836,29.26,29.26,29.26
837,29.295,29.295,29.295
838,29.330000000000002,29.330000000000002,29.330000000000002
839,29.365000000000002,29.365000000000002,29.365000000000002
840,29.400000000000002,29.400000000000002,29.400000000000002
841,29.435000000000002,29.435000000000002,29.435000000000002
842,29.470000000000002,29.470000000000002,29.470000000000002
843,29.505000000000003,29.505000000000003,29.505000000000003
844,29.540000000000003,29.540000000000003,29.540000000000003
845,29.575000000000003,29.575000000000003,29.575000000000003
846,29.610000000000003,29.610000000000003,29.610000000000003
847,29.645000000000003,29.645000000000003,29.645000000000003
848,29.680000000000003,29.680000000000003,29.680000000000003
849,29.715000000000003,29.715000000000003,29.715000000000003
850,29.750000000000004,29.750000000000004,29.750000000000004
851,29.785000000000004,29.785000000000004,29.785000000000004
852,29.820000000000004,29.820000000000004,29.820000000000004
853,29.855000000000004,29.855000000000004,29.855000000000004
854,29.890000000000004,29.890000000000004,29.890000000000004
855,29.925000000000004,29.925000000000004,29.925000000000004
856,29.960000000000004,29.960000000000004,29.960000000000004
857,29.995000000000005,29.995000000000005,29.995000000000005
858,30.03,30.03,30.03
859,30.065,30.065,30.065
860,30.1,30.1,30.1
861,30.135,30.135,30.135
862,30.17,30.17,30.17
863,30.205000000000002,30.205000000000002,30.205000000000002
864,30.240000000000002,30.240000000000002,30.240000000000002
865,30.275000000000002,30.275000000000002,30.275000000000002
866,30.310000000000002,30.310000000000002,30.310000000000002
867,30.345000000000002,30.345000000000002,30.345000000000002
868,30.380000000000003,30.380000000000003,30.380000000000003
869,30.415000000000003,30.415000000000003,30.415000000000003
870,30.450000000000003,30.450000000000003,30.450000000000003
871,30.485000000000003,30.485000000000003,30.485000000000003
872,30.520000000000003,30.520000000000003,30.520000000000003
873,30.555000000000003,30.555000000000003,30.555000000000003
874,30.590000000000003,30.590000000000003,30.590000000000003
875,30.625000000000004,30.625000000000004,30.625000000000004
876,30.660000000000004,30.660000000000004,30.660000000000004
877,30.695000000000004,30.695000000000004,30.695000000000004
878,30.730000000000004,30.730000000000004,30.730000000000004
879,30.765000000000004,30.765000000000004,30.765000000000004
880,30.800000000000004,30.800000000000004,30.800000000000004
881,30.835000000000004,30.835000000000004,30.835000000000004
882,30.870000000000005,30.870000000000005,30.870000000000005
883,30.905000000000005,30.905000000000005,30.905000000000005
884,30.94,30.94,30.94
885,30.975,30.975,30.975
886,31.01,31.01,31.01
887,31.045,31.045,31.045
888,31.080000000000002,31.080000000000002,31.080000000000002
889,31.115000000000002,31.115000000000002,31.115000000000002
890,31.150000000000002,31.150000000000002,31.150000000000002
891,31.185000000000002,31.185000000000002,31.185000000000002
892,31.220000000000002,31.220000000000002,31.220000000000002
893,31.255000000000003,31.255000000000003,31.255000000000003
894,31.290000000000003,31.290000000000003,31.290000000000003
895,31.325000000000003,31.325000000000003,31.325000000000003
896,31.360000000000003,31.360000000000003,31.360000000000003
897,31.395000000000003,31.395000000000003,31.395000000000003
898,31.430000000000003,31.430000000000003,31.430000000000003
899,31.465000000000003,31.465000000000003,31.465000000000003
900,31.500000000000004,31.500000000000004,31.500000000000004
901,31.535000000000004,31.535000000000004,31.535000000000004
902,31.570000000000004,31.570000000000004,31.570000000000004
903,31.605000000000004,31.605000000000004,31.605000000000004
904,31.640000000000004,31.640000000000004,31.640000000000004
905,31.675000000000004,31.675000000000004,31.675000000000004
906,31.710000000000004,31.710000000000004,31.710000000000004
907,31.745000000000005,31.745000000000005,31.745000000000005
908,31.780000000000005,31.780000000000005,31.780000000000005
909,31.815,31.815,31.815
910,31.85,31.85,31.85
911,31.885,31.885,31.885
912,31.92,31.92,31.92
913,31.955000000000002,31.955000000000002,31.955000000000002
914,31.990000000000002,31.990000000000002,31.990000000000002
915,32.025000000000006,32.025000000000006,32.025000000000006
916,32.06,32.06,32.06
917,32.095000000000006,32.095000000000006,32.095000000000006
918,32.13,32.13,32.13
919,32.165000000000006,32.165000000000006,32.165000000000006
920,32.2,32.2,32.2
921,32.23500000000001,32.23500000000001,32.23500000000001
922,32.27,32.27,32.27
923,32.305,32.305,32.305
924,32.34,32.34,32.34
925,32.375,32.375,32.375
926,32.410000000000004,32.410000000000004,32.410000000000004
927,32.445,32.445,32.445
928,32.480000000000004,32.480000000000004,32.480000000000004
929,32.515,32.515,32.515
930,32.550000000000004,32.550000000000004,32.550000000000004
931,32.585,32.585,32.585
932,32.620000000000005,32.620000000000005,32.620000000000005
933,32.655,32.655,32.655
934,32.690000000000005,32.690000000000005,32.690000000000005
935,32.725,32.725,32.725
936,32.760000000000005,32.760000000000005,32.760000000000005
937,32.795,32.795,32.795
938,32.830000000000005,32.830000000000005,32.830000000000005
939,32.865,32.865,32.865
940,32.900000000000006,32.900000000000006,32.900000000000006
941,32.935,32.935,32.935
942,32.970000000000006,32.970000000000006,32.970000000000006
943,33.005,33.005,33.005
944,33.040000000000006,33.040000000000006,33.040000000000006
945,33.075,33.075,33.075
946,33.11000000000001,33.11000000000001,33.11000000000001
947,33.145,33.145,33.145
948,33.18,33.18,33.18
949,33.215,33.215,33.215
950,33.25,33.25,33.25
951,33.285000000000004,33.285000000000004,33.285000000000004
952,33.32,33.32,33.32
953,33.355000000000004,33.355000000000004,33.355000000000004
954,33.39,33.39,33.39
955,33.425000000000004,33.425000000000004,33.425000000000004
956,33.46,33.46,33.46
957,33.495000000000005,33.495000000000005,33.495000000000005
958,33.53,33.53,33.53
959,33.565000000000005,33.565000000000005,33.565000000000005
960,33.6,33.6,33.6
961,33.635000000000005,33.635000000000005,33.635000000000005
962,33.67,33.67,33.67
963,33.705000000000005,33.705000000000005,33.705000000000005
964,33.74,33.74,33.74
965,33.775000000000006,33.775000000000006,33.775000000000006
966,33.81,33.81,33.81
967,33.845000000000006,33.845000000000006,33.845000000000006
968,33.88,33.88,33.88
969,33.915000000000006,33.915000000000006,33.915000000000006
970,33.95,33.95,33.95
971,33.98500000000001,33.98500000000001,33.98500000000001
972,34.02,34.02,34.02
973,34.055,34.055,34.055
974,34.09,34.09,34.09
975,34.125,34.125,34.125
976,34.160000000000004,34.160000000000004,34.160000000000004
977,34.195,34.195,34.195
978,34.230000000000004,34.230000000000004,34.230000000000004
979,34.265,34.265,34.265
980,34.300000000000004,34.300000000000004,34.300000000000004
981,34.335,34.335,34.335
982,34.370000000000005,34.370000000000005,34.370000000000005
983,34.405,34.405,34.405
984,34.440000000000005,34.440000000000005,34.440000000000005
985,34.475,34.475,34.475
986,34.510000000000005,34.510000000000005,34.510000000000005
987,34.545,34.545,34.545
988,34.580000000000005,34.580000000000005,34.580000000000005
989,34.615,34.615,34.615
990,34.650000000000006,34.650000000000006,34.650000000000006
991,34.685,34.685,34.685
992,34.720000000000006,34.720000000000006,34.720000000000006
993,34.755,34.755,34.755
994,34.790000000000006,34.790000000000006,34.790000000000006
995,34.825,34.825,34.825
996,34.86000000000001,34.86000000000001,34.86000000000001
997,34.895,34.895,34.895
998,34.93000000000001,34.93000000000001,34.93000000000001
999,34.965,34.965,34.965
1000,35.0,35.0,35.0
